dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
14/04/2021,14,4,2021,408,5,Portugal,PT,PRT,10295909,Europe
13/04/2021,13,4,2021,271,2,Portugal,PT,PRT,10295909,Europe
12/04/2021,12,4,2021,566,6,Portugal,PT,PRT,10295909,Europe
11/04/2021,11,4,2021,601,6,Portugal,PT,PRT,10295909,Europe
10/04/2021,10,4,2021,694,5,Portugal,PT,PRT,10295909,Europe
09/04/2021,9,4,2021,602,9,Portugal,PT,PRT,10295909,Europe
08/04/2021,8,4,2021,663,3,Portugal,PT,PRT,10295909,Europe
07/04/2021,7,4,2021,874,2,Portugal,PT,PRT,10295909,Europe
06/04/2021,6,4,2021,159,6,Portugal,PT,PRT,10295909,Europe
05/04/2021,5,4,2021,193,4,Portugal,PT,PRT,10295909,Europe
04/04/2021,4,4,2021,280,7,Portugal,PT,PRT,10295909,Europe
03/04/2021,3,4,2021,548,9,Portugal,PT,PRT,10295909,Europe
02/04/2021,2,4,2021,592,11,Portugal,PT,PRT,10295909,Europe
01/04/2021,1,4,2021,618,3,Portugal,PT,PRT,10295909,Europe
31/03/2021,31,3,2021,388,2,Portugal,PT,PRT,10295909,Europe
30/03/2021,30,3,2021,309,6,Portugal,PT,PRT,10295909,Europe
29/03/2021,29,3,2021,365,10,Portugal,PT,PRT,10295909,Europe
28/03/2021,28,3,2021,344,8,Portugal,PT,PRT,10295909,Europe
27/03/2021,27,3,2021,488,5,Portugal,PT,PRT,10295909,Europe
26/03/2021,26,3,2021,423,9,Portugal,PT,PRT,10295909,Europe
25/03/2021,25,3,2021,575,11,Portugal,PT,PRT,10295909,Europe
24/03/2021,24,3,2021,434,10,Portugal,PT,PRT,10295909,Europe
23/03/2021,23,3,2021,248,16,Portugal,PT,PRT,10295909,Europe
22/03/2021,22,3,2021,450,6,Portugal,PT,PRT,10295909,Europe
21/03/2021,21,3,2021,457,8,Portugal,PT,PRT,10295909,Europe
20/03/2021,20,3,2021,568,11,Portugal,PT,PRT,10295909,Europe
19/03/2021,19,3,2021,485,21,Portugal,PT,PRT,10295909,Europe
18/03/2021,18,3,2021,673,15,Portugal,PT,PRT,10295909,Europe
17/03/2021,17,3,2021,384,13,Portugal,PT,PRT,10295909,Europe
16/03/2021,16,3,2021,256,10,Portugal,PT,PRT,10295909,Europe
15/03/2021,15,3,2021,541,15,Portugal,PT,PRT,10295909,Europe
14/03/2021,14,3,2021,564,19,Portugal,PT,PRT,10295909,Europe
13/03/2021,13,3,2021,577,15,Portugal,PT,PRT,10295909,Europe
12/03/2021,12,3,2021,627,18,Portugal,PT,PRT,10295909,Europe
11/03/2021,11,3,2021,642,22,Portugal,PT,PRT,10295909,Europe
10/03/2021,10,3,2021,847,30,Portugal,PT,PRT,10295909,Europe
09/03/2021,9,3,2021,365,25,Portugal,PT,PRT,10295909,Europe
08/03/2021,8,3,2021,682,28,Portugal,PT,PRT,10295909,Europe
07/03/2021,7,3,2021,1007,26,Portugal,PT,PRT,10295909,Europe
06/03/2021,6,3,2021,949,28,Portugal,PT,PRT,10295909,Europe
05/03/2021,5,3,2021,830,28,Portugal,PT,PRT,10295909,Europe
04/03/2021,4,3,2021,979,41,Portugal,PT,PRT,10295909,Europe
03/03/2021,3,3,2021,691,38,Portugal,PT,PRT,10295909,Europe
02/03/2021,2,3,2021,394,34,Portugal,PT,PRT,10295909,Europe
01/03/2021,1,3,2021,804562,16317,Portugal,PT,PRT,10295909,Europe
29/04/2021,29,4,2021,2240,150,Romania,RO,ROU,19328838,Europe
28/04/2021,28,4,2021,2019,172,Romania,RO,ROU,19328838,Europe
27/04/2021,27,4,2021,1256,117,Romania,RO,ROU,19328838,Europe
26/04/2021,26,4,2021,1542,127,Romania,RO,ROU,19328838,Europe
25/04/2021,25,4,2021,2201,154,Romania,RO,ROU,19328838,Europe
24/04/2021,24,4,2021,2523,170,Romania,RO,ROU,19328838,Europe
23/04/2021,23,4,2021,2989,150,Romania,RO,ROU,19328838,Europe
22/04/2021,22,4,2021,3006,175,Romania,RO,ROU,19328838,Europe
21/04/2021,21,4,2021,2931,237,Romania,RO,ROU,19328838,Europe
20/04/2021,20,4,2021,1768,149,Romania,RO,ROU,19328838,Europe
19/04/2021,19,4,2021,2265,160,Romania,RO,ROU,19328838,Europe
18/04/2021,18,4,2021,3474,135,Romania,RO,ROU,19328838,Europe
17/04/2021,17,4,2021,3264,137,Romania,RO,ROU,19328838,Europe
16/04/2021,16,4,2021,3852,195,Romania,RO,ROU,19328838,Europe
15/04/2021,15,4,2021,4076,164,Romania,RO,ROU,19328838,Europe
14/04/2021,14,4,2021,3883,193,Romania,RO,ROU,19328838,Europe
13/04/2021,13,4,2021,2323,113,Romania,RO,ROU,19328838,Europe
12/04/2021,12,4,2021,3302,129,Romania,RO,ROU,19328838,Europe
11/04/2021,11,4,2021,4310,139,Romania,RO,ROU,19328838,Europe
10/04/2021,10,4,2021,4942,134,Romania,RO,ROU,19328838,Europe
09/04/2021,9,4,2021,4989,172,Romania,RO,ROU,19328838,Europe
08/04/2021,8,4,2021,5407,175,Romania,RO,ROU,19328838,Europe
07/04/2021,7,4,2021,5231,196,Romania,RO,ROU,19328838,Europe
06/04/2021,6,4,2021,3611,120,Romania,RO,ROU,19328838,Europe
05/04/2021,5,4,2021,4151,97,Romania,RO,ROU,19328838,Europe
04/04/2021,4,4,2021,5498,154,Romania,RO,ROU,19328838,Europe
03/04/2021,3,4,2021,5808,145,Romania,RO,ROU,19328838,Europe
02/04/2021,2,4,2021,6115,136,Romania,RO,ROU,19328838,Europe
01/04/2021,1,4,2021,6156,129,Romania,RO,ROU,19328838,Europe
31/03/2021,31,3,2021,6204,175,Romania,RO,ROU,19328838,Europe
30/03/2021,30,3,2021,3825,120,Romania,RO,ROU,19328838,Europe
29/03/2021,29,3,2021,4439,117,Romania,RO,ROU,19328838,Europe
28/03/2021,28,3,2021,5869,162,Romania,RO,ROU,19328838,Europe
27/03/2021,27,3,2021,6516,116,Romania,RO,ROU,19328838,Europe
26/03/2021,26,3,2021,6651,140,Romania,RO,ROU,19328838,Europe
25/03/2021,25,3,2021,6136,137,Romania,RO,ROU,19328838,Europe
24/03/2021,24,3,2021,6149,174,Romania,RO,ROU,19328838,Europe
23/03/2021,23,3,2021,3743,60,Romania,RO,ROU,19328838,Europe
22/03/2021,22,3,2021,4267,76,Romania,RO,ROU,19328838,Europe
21/03/2021,21,3,2021,6096,112,Romania,RO,ROU,19328838,Europe
20/03/2021,20,3,2021,5593,143,Romania,RO,ROU,19328838,Europe
19/03/2021,19,3,2021,6174,90,Romania,RO,ROU,19328838,Europe
18/03/2021,18,3,2021,6186,89,Romania,RO,ROU,19328838,Europe
17/03/2021,17,3,2021,6118,133,Romania,RO,ROU,19328838,Europe
16/03/2021,16,3,2021,2972,82,Romania,RO,ROU,19328838,Europe
15/03/2021,15,3,2021,4383,44,Romania,RO,ROU,19328838,Europe
14/03/2021,14,3,2021,4964,79,Romania,RO,ROU,19328838,Europe
13/03/2021,13,3,2021,5010,108,Romania,RO,ROU,19328838,Europe
12/03/2021,12,3,2021,5236,96,Romania,RO,ROU,19328838,Europe
11/03/2021,11,3,2021,4564,100,Romania,RO,ROU,19328838,Europe
10/03/2021,10,3,2021,4989,93,Romania,RO,ROU,19328838,Europe
09/03/2021,9,3,2021,2280,63,Romania,RO,ROU,19328838,Europe
08/03/2021,8,3,2021,3288,46,Romania,RO,ROU,19328838,Europe
07/03/2021,7,3,2021,4064,69,Romania,RO,ROU,19328838,Europe
06/03/2021,6,3,2021,4342,101,Romania,RO,ROU,19328838,Europe
05/03/2021,5,3,2021,4271,98,Romania,RO,ROU,19328838,Europe
04/03/2021,4,3,2021,4278,77,Romania,RO,ROU,19328838,Europe
03/03/2021,3,3,2021,3950,106,Romania,RO,ROU,19328838,Europe
02/03/2021,2,3,2021,2096,53,Romania,RO,ROU,19328838,Europe
01/03/2021,1,3,2021,801994,20350,Romania,RO,ROU,19328838,Europe
29/04/2021,29,4,2021,682,39,Slovakia,SK,SVK,5457873,Europe
28/04/2021,28,4,2021,488,41,Slovakia,SK,SVK,5457873,Europe
27/04/2021,27,4,2021,99,36,Slovakia,SK,SVK,5457873,Europe
26/04/2021,26,4,2021,435,37,Slovakia,SK,SVK,5457873,Europe
25/04/2021,25,4,2021,841,53,Slovakia,SK,SVK,5457873,Europe
24/04/2021,24,4,2021,485,48,Slovakia,SK,SVK,5457873,Europe
23/04/2021,23,4,2021,677,53,Slovakia,SK,SVK,5457873,Europe
22/04/2021,22,4,2021,764,60,Slovakia,SK,SVK,5457873,Europe
21/04/2021,21,4,2021,642,72,Slovakia,SK,SVK,5457873,Europe
20/04/2021,20,4,2021,93,66,Slovakia,SK,SVK,5457873,Europe
19/04/2021,19,4,2021,638,63,Slovakia,SK,SVK,5457873,Europe
18/04/2021,18,4,2021,750,73,Slovakia,SK,SVK,5457873,Europe
17/04/2021,17,4,2021,636,93,Slovakia,SK,SVK,5457873,Europe
16/04/2021,16,4,2021,843,79,Slovakia,SK,SVK,5457873,Europe
15/04/2021,15,4,2021,1069,82,Slovakia,SK,SVK,5457873,Europe
14/04/2021,14,4,2021,870,86,Slovakia,SK,SVK,5457873,Europe
13/04/2021,13,4,2021,106,65,Slovakia,SK,SVK,5457873,Europe
12/04/2021,12,4,2021,589,78,Slovakia,SK,SVK,5457873,Europe
11/04/2021,11,4,2021,1080,76,Slovakia,SK,SVK,5457873,Europe
10/04/2021,10,4,2021,923,89,Slovakia,SK,SVK,5457873,Europe
09/04/2021,9,4,2021,1576,79,Slovakia,SK,SVK,5457873,Europe
08/04/2021,8,4,2021,1161,149,Slovakia,SK,SVK,5457873,Europe
07/04/2021,7,4,2021,333,0,Slovakia,SK,SVK,5457873,Europe
06/04/2021,6,4,2021,158,69,Slovakia,SK,SVK,5457873,Europe
05/04/2021,5,4,2021,620,77,Slovakia,SK,SVK,5457873,Europe
04/04/2021,4,4,2021,748,71,Slovakia,SK,SVK,5457873,Europe
03/04/2021,3,4,2021,1385,87,Slovakia,SK,SVK,5457873,Europe
02/04/2021,2,4,2021,1304,71,Slovakia,SK,SVK,5457873,Europe
01/04/2021,1,4,2021,1855,95,Slovakia,SK,SVK,5457873,Europe
31/03/2021,31,3,2021,1215,82,Slovakia,SK,SVK,5457873,Europe
30/03/2021,30,3,2021,205,46,Slovakia,SK,SVK,5457873,Europe
29/03/2021,29,3,2021,925,70,Slovakia,SK,SVK,5457873,Europe
28/03/2021,28,3,2021,1531,53,Slovakia,SK,SVK,5457873,Europe
27/03/2021,27,3,2021,1272,60,Slovakia,SK,SVK,5457873,Europe
26/03/2021,26,3,2021,1654,52,Slovakia,SK,SVK,5457873,Europe
25/03/2021,25,3,2021,1977,71,Slovakia,SK,SVK,5457873,Europe
24/03/2021,24,3,2021,1281,86,Slovakia,SK,SVK,5457873,Europe
23/03/2021,23,3,2021,401,60,Slovakia,SK,SVK,5457873,Europe
22/03/2021,22,3,2021,925,66,Slovakia,SK,SVK,5457873,Europe
21/03/2021,21,3,2021,1795,84,Slovakia,SK,SVK,5457873,Europe
20/03/2021,20,3,2021,1679,80,Slovakia,SK,SVK,5457873,Europe
19/03/2021,19,3,2021,2040,76,Slovakia,SK,SVK,5457873,Europe
18/03/2021,18,3,2021,2892,69,Slovakia,SK,SVK,5457873,Europe
17/03/2021,17,3,2021,1578,64,Slovakia,SK,SVK,5457873,Europe
16/03/2021,16,3,2021,457,77,Slovakia,SK,SVK,5457873,Europe
15/03/2021,15,3,2021,1269,88,Slovakia,SK,SVK,5457873,Europe
14/03/2021,14,3,2021,2362,94,Slovakia,SK,SVK,5457873,Europe
13/03/2021,13,3,2021,2301,102,Slovakia,SK,SVK,5457873,Europe
12/03/2021,12,3,2021,1978,98,Slovakia,SK,SVK,5457873,Europe
11/03/2021,11,3,2021,3600,109,Slovakia,SK,SVK,5457873,Europe
10/03/2021,10,3,2021,2207,116,Slovakia,SK,SVK,5457873,Europe
09/03/2021,9,3,2021,396,85,Slovakia,SK,SVK,5457873,Europe
08/03/2021,8,3,2021,1286,97,Slovakia,SK,SVK,5457873,Europe
07/03/2021,7,3,2021,2522,74,Slovakia,SK,SVK,5457873,Europe
06/03/2021,6,3,2021,2423,105,Slovakia,SK,SVK,5457873,Europe
05/03/2021,5,3,2021,2800,71,Slovakia,SK,SVK,5457873,Europe
04/03/2021,4,3,2021,3357,101,Slovakia,SK,SVK,5457873,Europe
03/03/2021,3,3,2021,2077,118,Slovakia,SK,SVK,5457873,Europe
02/03/2021,2,3,2021,842,81,Slovakia,SK,SVK,5457873,Europe
01/03/2021,1,3,2021,308083,7189,Slovakia,SK,SVK,5457873,Europe
29/04/2021,29,4,2021,398,5,Slovenia,SI,SVN,2095861,Europe
28/04/2021,28,4,2021,804,4,Slovenia,SI,SVN,2095861,Europe
27/04/2021,27,4,2021,191,0,Slovenia,SI,SVN,2095861,Europe
26/04/2021,26,4,2021,0,0,Slovenia,SI,SVN,2095861,Europe
25/04/2021,25,4,2021,415,4,Slovenia,SI,SVN,2095861,Europe
24/04/2021,24,4,2021,1802,26,Slovenia,SI,SVN,2095861,Europe
23/04/2021,23,4,2021,743,12,Slovenia,SI,SVN,2095861,Europe
22/04/2021,22,4,2021,1035,5,Slovenia,SI,SVN,2095861,Europe
21/04/2021,21,4,2021,720,13,Slovenia,SI,SVN,2095861,Europe
20/04/2021,20,4,2021,236,0,Slovenia,SI,SVN,2095861,Europe
19/04/2021,19,4,2021,484,4,Slovenia,SI,SVN,2095861,Europe
18/04/2021,18,4,2021,765,39,Slovenia,SI,SVN,2095861,Europe
17/04/2021,17,4,2021,862,1,Slovenia,SI,SVN,2095861,Europe
16/04/2021,16,4,2021,890,1,Slovenia,SI,SVN,2095861,Europe
15/04/2021,15,4,2021,1238,0,Slovenia,SI,SVN,2095861,Europe
14/04/2021,14,4,2021,1051,5,Slovenia,SI,SVN,2095861,Europe
13/04/2021,13,4,2021,288,3,Slovenia,SI,SVN,2095861,Europe
12/04/2021,12,4,2021,549,1,Slovenia,SI,SVN,2095861,Europe
11/04/2021,11,4,2021,1251,0,Slovenia,SI,SVN,2095861,Europe
10/04/2021,10,4,2021,1279,16,Slovenia,SI,SVN,2095861,Europe
09/04/2021,9,4,2021,1531,16,Slovenia,SI,SVN,2095861,Europe
08/04/2021,8,4,2021,1188,6,Slovenia,SI,SVN,2095861,Europe
07/04/2021,7,4,2021,276,0,Slovenia,SI,SVN,2095861,Europe
06/04/2021,6,4,2021,283,1,Slovenia,SI,SVN,2095861,Europe
05/04/2021,5,4,2021,721,3,Slovenia,SI,SVN,2095861,Europe
04/04/2021,4,4,2021,1297,4,Slovenia,SI,SVN,2095861,Europe
03/04/2021,3,4,2021,1179,18,Slovenia,SI,SVN,2095861,Europe
02/04/2021,2,4,2021,1341,14,Slovenia,SI,SVN,2095861,Europe
01/04/2021,1,4,2021,1560,10,Slovenia,SI,SVN,2095861,Europe
31/03/2021,31,3,2021,1079,8,Slovenia,SI,SVN,2095861,Europe
30/03/2021,30,3,2021,286,1,Slovenia,SI,SVN,2095861,Europe
29/03/2021,29,3,2021,641,3,Slovenia,SI,SVN,2095861,Europe
28/03/2021,28,3,2021,1251,11,Slovenia,SI,SVN,2095861,Europe
27/03/2021,27,3,2021,1034,8,Slovenia,SI,SVN,2095861,Europe
26/03/2021,26,3,2021,1164,8,Slovenia,SI,SVN,2095861,Europe
25/03/2021,25,3,2021,1289,15,Slovenia,SI,SVN,2095861,Europe
24/03/2021,24,3,2021,983,6,Slovenia,SI,SVN,2095861,Europe
23/03/2021,23,3,2021,290,0,Slovenia,SI,SVN,2095861,Europe
22/03/2021,22,3,2021,517,1,Slovenia,SI,SVN,2095861,Europe
21/03/2021,21,3,2021,1031,7,Slovenia,SI,SVN,2095861,Europe
20/03/2021,20,3,2021,934,12,Slovenia,SI,SVN,2095861,Europe
19/03/2021,19,3,2021,973,15,Slovenia,SI,SVN,2095861,Europe
18/03/2021,18,3,2021,1111,4,Slovenia,SI,SVN,2095861,Europe
17/03/2021,17,3,2021,882,0,Slovenia,SI,SVN,2095861,Europe
16/03/2021,16,3,2021,204,2,Slovenia,SI,SVN,2095861,Europe
15/03/2021,15,3,2021,521,3,Slovenia,SI,SVN,2095861,Europe
14/03/2021,14,3,2021,852,10,Slovenia,SI,SVN,2095861,Europe
13/03/2021,13,3,2021,768,8,Slovenia,SI,SVN,2095861,Europe
12/03/2021,12,3,2021,860,17,Slovenia,SI,SVN,2095861,Europe
11/03/2021,11,3,2021,952,11,Slovenia,SI,SVN,2095861,Europe
10/03/2021,10,3,2021,741,0,Slovenia,SI,SVN,2095861,Europe
09/03/2021,9,3,2021,213,0,Slovenia,SI,SVN,2095861,Europe
08/03/2021,8,3,2021,382,28,Slovenia,SI,SVN,2095861,Europe
07/03/2021,7,3,2021,921,0,Slovenia,SI,SVN,2095861,Europe
06/03/2021,6,3,2021,884,0,Slovenia,SI,SVN,2095861,Europe
05/03/2021,5,3,2021,1015,13,Slovenia,SI,SVN,2095861,Europe
04/03/2021,4,3,2021,1210,4,Slovenia,SI,SVN,2095861,Europe
03/03/2021,3,3,2021,732,11,Slovenia,SI,SVN,2095861,Europe
02/03/2021,2,3,2021,243,2,Slovenia,SI,SVN,2095861,Europe
01/03/2021,1,3,2021,190081,4111,Slovenia,SI,SVN,2095861,Europe
28/04/2021,28,4,2021,8665,88,Spain,ES,ESP,47332614,Europe
27/04/2021,27,4,2021,7665,117,Spain,ES,ESP,47332614,Europe
26/04/2021,26,4,2021,19852,147,Spain,ES,ESP,47332614,Europe
25/04/2021,25,4,2021,0,0,Spain,ES,ESP,47332614,Europe
24/04/2021,24,4,2021,0,0,Spain,ES,ESP,47332614,Europe
23/04/2021,23,4,2021,11731,95,Spain,ES,ESP,47332614,Europe
22/04/2021,22,4,2021,10814,132,Spain,ES,ESP,47332614,Europe
21/04/2021,21,4,2021,10232,148,Spain,ES,ESP,47332614,Europe
20/04/2021,20,4,2021,7486,114,Spain,ES,ESP,47332614,Europe
19/04/2021,19,4,2021,21071,121,Spain,ES,ESP,47332614,Europe
18/04/2021,18,4,2021,0,0,Spain,ES,ESP,47332614,Europe
17/04/2021,17,4,2021,0,0,Spain,ES,ESP,47332614,Europe
16/04/2021,16,4,2021,10598,99,Spain,ES,ESP,47332614,Europe
15/04/2021,15,4,2021,9663,126,Spain,ES,ESP,47332614,Europe
14/04/2021,14,4,2021,10474,131,Spain,ES,ESP,47332614,Europe
13/04/2021,13,4,2021,6292,100,Spain,ES,ESP,47332614,Europe
12/04/2021,12,4,2021,22744,197,Spain,ES,ESP,47332614,Europe
11/04/2021,11,4,2021,0,0,Spain,ES,ESP,47332614,Europe
10/04/2021,10,4,2021,0,0,Spain,ES,ESP,47332614,Europe
09/04/2021,9,4,2021,10875,149,Spain,ES,ESP,47332614,Europe
08/04/2021,8,4,2021,9901,142,Spain,ES,ESP,47332614,Europe
07/04/2021,7,4,2021,8788,126,Spain,ES,ESP,47332614,Europe
06/04/2021,6,4,2021,6623,128,Spain,ES,ESP,47332614,Europe
05/04/2021,5,4,2021,10360,85,Spain,ES,ESP,47332614,Europe
04/04/2021,4,4,2021,0,0,Spain,ES,ESP,47332614,Europe
03/04/2021,3,4,2021,9571,157,Spain,ES,ESP,47332614,Europe
02/04/2021,2,4,2021,0,0,Spain,ES,ESP,47332614,Europe
01/04/2021,1,4,2021,7041,82,Spain,ES,ESP,47332614,Europe
31/03/2021,31,3,2021,8534,154,Spain,ES,ESP,47332614,Europe
30/03/2021,30,3,2021,4994,106,Spain,ES,ESP,47332614,Europe
29/03/2021,29,3,2021,15501,189,Spain,ES,ESP,47332614,Europe
28/03/2021,28,3,2021,0,0,Spain,ES,ESP,47332614,Europe
27/03/2021,27,3,2021,0,0,Spain,ES,ESP,47332614,Europe
26/03/2021,26,3,2021,7586,590,Spain,ES,ESP,47332614,Europe
25/03/2021,25,3,2021,6393,356,Spain,ES,ESP,47332614,Europe
24/03/2021,24,3,2021,7026,320,Spain,ES,ESP,47332614,Europe
23/03/2021,23,3,2021,5516,201,Spain,ES,ESP,47332614,Europe
22/03/2021,22,3,2021,16471,633,Spain,ES,ESP,47332614,Europe
21/03/2021,21,3,2021,0,0,Spain,ES,ESP,47332614,Europe
20/03/2021,20,3,2021,0,0,Spain,ES,ESP,47332614,Europe
19/03/2021,19,3,2021,0,0,Spain,ES,ESP,47332614,Europe
18/03/2021,18,3,2021,6216,117,Spain,ES,ESP,47332614,Europe
17/03/2021,17,3,2021,6092,228,Spain,ES,ESP,47332614,Europe
16/03/2021,16,3,2021,4962,141,Spain,ES,ESP,47332614,Europe
15/03/2021,15,3,2021,11358,166,Spain,ES,ESP,47332614,Europe
14/03/2021,14,3,2021,0,0,Spain,ES,ESP,47332614,Europe
13/03/2021,13,3,2021,0,0,Spain,ES,ESP,47332614,Europe
12/03/2021,12,3,2021,5348,173,Spain,ES,ESP,47332614,Europe
11/03/2021,11,3,2021,6255,124,Spain,ES,ESP,47332614,Europe
10/03/2021,10,3,2021,7163,234,Spain,ES,ESP,47332614,Europe
09/03/2021,9,3,2021,3968,291,Spain,ES,ESP,47332614,Europe
08/03/2021,8,3,2021,11958,298,Spain,ES,ESP,47332614,Europe
07/03/2021,7,3,2021,0,0,Spain,ES,ESP,47332614,Europe
06/03/2021,6,3,2021,0,0,Spain,ES,ESP,47332614,Europe
05/03/2021,5,3,2021,6654,637,Spain,ES,ESP,47332614,Europe
04/03/2021,4,3,2021,6037,254,Spain,ES,ESP,47332614,Europe
03/03/2021,3,3,2021,6137,446,Spain,ES,ESP,47332614,Europe
02/03/2021,2,3,2021,4517,192,Spain,ES,ESP,47332614,Europe
01/03/2021,1,3,2021,15978,467,Spain,ES,ESP,47332614,Europe
28/02/2021,28,2,2021,3109689,69142,Spain,ES,ESP,47332614,Europe
29/04/2021,29,4,2021,0,0,Sweden,SE,SWE,10327589,Europe
28/04/2021,28,4,2021,0,0,Sweden,SE,SWE,10327589,Europe
27/04/2021,27,4,2021,7266,1,Sweden,SE,SWE,10327589,Europe
26/04/2021,26,4,2021,3078,1,Sweden,SE,SWE,10327589,Europe
25/04/2021,25,4,2021,1764,3,Sweden,SE,SWE,10327589,Europe
24/04/2021,24,4,2021,4578,5,Sweden,SE,SWE,10327589,Europe
23/04/2021,23,4,2021,5517,5,Sweden,SE,SWE,10327589,Europe
22/04/2021,22,4,2021,6254,2,Sweden,SE,SWE,10327589,Europe
21/04/2021,21,4,2021,7711,6,Sweden,SE,SWE,10327589,Europe
20/04/2021,20,4,2021,7542,10,Sweden,SE,SWE,10327589,Europe
19/04/2021,19,4,2021,2720,9,Sweden,SE,SWE,10327589,Europe
18/04/2021,18,4,2021,2513,13,Sweden,SE,SWE,10327589,Europe
17/04/2021,17,4,2021,4987,16,Sweden,SE,SWE,10327589,Europe
16/04/2021,16,4,2021,6444,12,Sweden,SE,SWE,10327589,Europe
15/04/2021,15,4,2021,7670,21,Sweden,SE,SWE,10327589,Europe
14/04/2021,14,4,2021,7099,26,Sweden,SE,SWE,10327589,Europe
13/04/2021,13,4,2021,8876,19,Sweden,SE,SWE,10327589,Europe
12/04/2021,12,4,2021,3476,17,Sweden,SE,SWE,10327589,Europe
11/04/2021,11,4,2021,2390,15,Sweden,SE,SWE,10327589,Europe
10/04/2021,10,4,2021,5628,11,Sweden,SE,SWE,10327589,Europe
09/04/2021,9,4,2021,7633,22,Sweden,SE,SWE,10327589,Europe
08/04/2021,8,4,2021,7758,22,Sweden,SE,SWE,10327589,Europe
07/04/2021,7,4,2021,7833,21,Sweden,SE,SWE,10327589,Europe
06/04/2021,6,4,2021,6817,12,Sweden,SE,SWE,10327589,Europe
05/04/2021,5,4,2021,3111,23,Sweden,SE,SWE,10327589,Europe
04/04/2021,4,4,2021,1450,14,Sweden,SE,SWE,10327589,Europe
03/04/2021,3,4,2021,3407,18,Sweden,SE,SWE,10327589,Europe
02/04/2021,2,4,2021,6847,22,Sweden,SE,SWE,10327589,Europe
01/04/2021,1,4,2021,6979,25,Sweden,SE,SWE,10327589,Europe
31/03/2021,31,3,2021,8297,23,Sweden,SE,SWE,10327589,Europe
30/03/2021,30,3,2021,8469,16,Sweden,SE,SWE,10327589,Europe
29/03/2021,29,3,2021,2966,23,Sweden,SE,SWE,10327589,Europe
28/03/2021,28,3,2021,1984,17,Sweden,SE,SWE,10327589,Europe
27/03/2021,27,3,2021,5197,19,Sweden,SE,SWE,10327589,Europe
26/03/2021,26,3,2021,6296,22,Sweden,SE,SWE,10327589,Europe
25/03/2021,25,3,2021,6370,22,Sweden,SE,SWE,10327589,Europe
24/03/2021,24,3,2021,7711,15,Sweden,SE,SWE,10327589,Europe
23/03/2021,23,3,2021,7655,14,Sweden,SE,SWE,10327589,Europe
22/03/2021,22,3,2021,2689,16,Sweden,SE,SWE,10327589,Europe
21/03/2021,21,3,2021,1579,18,Sweden,SE,SWE,10327589,Europe
20/03/2021,20,3,2021,4382,25,Sweden,SE,SWE,10327589,Europe
19/03/2021,19,3,2021,5406,11,Sweden,SE,SWE,10327589,Europe
18/03/2021,18,3,2021,5740,18,Sweden,SE,SWE,10327589,Europe
17/03/2021,17,3,2021,6432,19,Sweden,SE,SWE,10327589,Europe
16/03/2021,16,3,2021,6786,15,Sweden,SE,SWE,10327589,Europe
15/03/2021,15,3,2021,2717,21,Sweden,SE,SWE,10327589,Europe
14/03/2021,14,3,2021,1040,22,Sweden,SE,SWE,10327589,Europe
13/03/2021,13,3,2021,3954,19,Sweden,SE,SWE,10327589,Europe
12/03/2021,12,3,2021,4996,19,Sweden,SE,SWE,10327589,Europe
11/03/2021,11,3,2021,5334,15,Sweden,SE,SWE,10327589,Europe
10/03/2021,10,3,2021,5329,20,Sweden,SE,SWE,10327589,Europe
09/03/2021,9,3,2021,5928,20,Sweden,SE,SWE,10327589,Europe
08/03/2021,8,3,2021,1984,24,Sweden,SE,SWE,10327589,Europe
07/03/2021,7,3,2021,1451,17,Sweden,SE,SWE,10327589,Europe
06/03/2021,6,3,2021,3455,12,Sweden,SE,SWE,10327589,Europe
05/03/2021,5,3,2021,4070,14,Sweden,SE,SWE,10327589,Europe
04/03/2021,4,3,2021,4884,19,Sweden,SE,SWE,10327589,Europe
03/03/2021,3,3,2021,4877,19,Sweden,SE,SWE,10327589,Europe
02/03/2021,2,3,2021,6191,23,Sweden,SE,SWE,10327589,Europe
01/03/2021,1,3,2021,669003,13072,Sweden,SE,SWE,10327589,Europe
